Date,FID,AgeType,AgeGroup,Cases
2020-10-11,226,Age.D7.,1_4,18.714285714285715
2020-10-11,226,Age.,5_14,56
2020-10-11,226,Age.D7.,5_14,46
2020-10-11,226,Age.,15_24,224
2020-10-11,226,Age.D7.,15_24,191.28571428571428
2020-10-11,226,Age.,25_34,166
2020-10-11,226,Age.D7.,25_34,122.57142857142857
2020-10-11,226,Age.,35_44,99
2020-10-11,226,Age.D7.,35_44,87.42857142857143
2020-10-11,226,Age.,45_54,113
2020-10-11,226,Age.D7.,45_54,89.71428571428571
2020-10-11,226,Age.,55_64,73
2020-10-11,226,Age.D7.,55_64,67.28571428571429
2020-10-11,226,Age.,65plus,68
2020-10-11,226,Age.D7.,65plus,63.142857142857146
2020-10-12,227,Age.,1_4,20
2020-10-12,227,Age.D7.,1_4,20.142857142857142
2020-10-12,227,Age.,5_14,56
2020-10-12,227,Age.D7.,5_14,49.714285714285715
2020-10-12,227,Age.,15_24,245
2020-10-12,227,Age.D7.,15_24,209.85714285714286
2020-10-12,227,Age.,25_34,144
2020-10-12,227,Age.D7.,25_34,134.71428571428572
2020-10-12,227,Age.,35_44,98
2020-10-12,227,Age.D7.,35_44,93.42857142857143
2020-10-12,227,Age.,45_54,94
2020-10-12,227,Age.D7.,45_54,94.14285714285714
2020-10-12,227,Age.,55_64,80
2020-10-12,227,Age.D7.,55_64,70.28571428571429
2020-10-12,227,Age.,65plus,73
2020-10-12,227,Age.D7.,65plus,67.71428571428571
2020-10-13,228,Age.,1_4,25
2020-10-13,228,Age.D7.,1_4,21.142857142857142
2020-10-13,228,Age.,5_14,68
2020-10-13,228,Age.D7.,5_14,53.714285714285715
2020-10-13,228,Age.,15_24,315
2020-10-13,228,Age.D7.,15_24,233.28571428571428
2020-10-13,228,Age.,25_34,184
2020-10-13,228,Age.D7.,25_34,148
2020-10-13,228,Age.,35_44,150
2020-10-13,228,Age.D7.,35_44,106.42857142857143
2020-10-13,228,Age.,45_54,127
2020-10-13,228,Age.D7.,45_54,102.14285714285714
2020-10-13,228,Age.,55_64,104
2020-10-13,228,Age.D7.,55_64,74.14285714285714
2020-10-13,228,Age.,65plus,94
2020-10-13,228,Age.D7.,65plus,66.85714285714286
2020-10-14,229,Age.,1_4,37
2020-10-14,229,Age.D7.,1_4,24.714285714285715
2020-10-14,229,Age.,5_14,91
2020-10-14,229,Age.D7.,5_14,63.142857142857146
2020-10-14,229,Age.,15_24,334
2020-10-14,229,Age.D7.,15_24,259.57142857142856
2020-10-14,229,Age.,25_34,210
2020-10-14,229,Age.D7.,25_34,166.85714285714286
2020-10-14,229,Age.,35_44,177
2020-10-14,229,Age.D7.,35_44,123
2020-10-14,229,Age.,45_54,165
2020-10-14,229,Age.D7.,45_54,115.57142857142857
2020-10-14,229,Age.,55_64,110
2020-10-14,229,Age.D7.,55_64,82.85714285714286
2020-10-14,229,Age.,65plus,79
2020-10-14,229,Age.D7.,65plus,69.57142857142857
2020-10-15,230,Age.,1_4,39
2020-10-15,230,Age.D7.,1_4,27.857142857142858
2020-10-15,230,Age.,5_14,93
2020-10-15,230,Age.D7.,5_14,69.71428571428571
2020-10-15,230,Age.,15_24,260
2020-10-15,230,Age.D7.,15_24,269.85714285714283
2020-10-15,230,Age.,25_34,153
2020-10-15,230,Age.D7.,25_34,173
2020-10-15,230,Age.,35_44,154
2020-10-15,230,Age.D7.,35_44,131.85714285714286
2020-10-15,230,Age.,45_54,121
2020-10-15,230,Age.D7.,45_54,122
2020-10-15,230,Age.,55_64,99
2020-10-15,230,Age.D7.,55_64,90
2020-10-15,230,Age.,65plus,58
2020-10-15,230,Age.D7.,65plus,72.57142857142857
2020-10-16,231,Age.,1_4,31
2020-10-16,231,Age.D7.,1_4,27.857142857142858
2020-10-16,231,Age.,5_14,94
2020-10-16,231,Age.D7.,5_14,74.14285714285714
2020-10-16,231,Age.,15_24,366
2020-10-16,231,Age.D7.,15_24,279.7142857142857
2020-10-16,231,Age.,25_34,204
2020-10-16,231,Age.D7.,25_34,172.71428571428572
2020-10-16,231,Age.,35_44,181
2020-10-16,231,Age.D7.,35_44,140
2020-10-16,231,Age.,45_54,180
2020-10-16,231,Age.D7.,45_54,127.71428571428571
2020-10-16,231,Age.,55_64,134
2020-10-16,231,Age.D7.,55_64,96.42857142857143
2020-10-16,231,Age.,65plus,87
2020-10-16,231,Age.D7.,65plus,76.28571428571429
2020-10-17,232,Age.,1_4,45
2020-10-17,232,Age.D7.,1_4,31.428571428571427
2020-10-17,232,Age.,5_14,134
2020-10-17,232,Age.D7.,5_14,84.57142857142857
2020-10-17,232,Age.,15_24,306
2020-10-17,232,Age.D7.,15_24,292.85714285714283
2020-10-17,232,Age.,25_34,210
2020-10-17,232,Age.D7.,25_34,181.57142857142858
2020-10-17,232,Age.,35_44,182
2020-10-17,232,Age.D7.,35_44,148.71428571428572
2020-10-17,232,Age.,45_54,160
2020-10-17,232,Age.D7.,45_54,137.14285714285714
2020-10-17,232,Age.,55_64,127
2020-10-17,232,Age.D7.,55_64,103.85714285714286
2020-10-17,232,Age.,65plus,118
2020-10-17,232,Age.D7.,65plus,82.42857142857143
2020-10-18,233,Age.,1_4,38
2020-10-18,233,Age.D7.,1_4,33.57142857142857
2020-10-18,233,Age.,5_14,113
2020-10-18,233,Age.D7.,5_14,92.71428571428571
2020-10-18,233,Age.,15_24,269
2020-10-18,233,Age.D7.,15_24,299.2857142857143
2020-10-18,233,Age.,25_34,159
2020-10-18,233,Age.D7.,25_34,180.57142857142858
2020-10-18,233,Age.,35_44,140
2020-10-18,233,Age.D7.,35_44,154.57142857142858
2020-10-18,233,Age.,45_54,129
2020-10-18,233,Age.D7.,45_54,139.42857142857142
2020-10-18,233,Age.,55_64,105
2020-10-18,233,Age.D7.,55_64,108.42857142857143
2020-10-18,233,Age.,65plus,71
2020-10-18,233,Age.D7.,65plus,82.85714285714286
2020-10-19,234,Age.,1_4,51
2020-10-19,234,Age.D7.,1_4,38
2020-10-19,234,Age.,5_14,110
2020-10-19,234,Age.D7.,5_14,100.42857142857143
2020-10-19,234,Age.,15_24,318
2020-10-19,234,Age.D7.,15_24,309.7142857142857
2020-10-19,234,Age.,25_34,158
2020-10-19,234,Age.D7.,25_34,182.57142857142858
2020-10-19,234,Age.,35_44,158
2020-10-19,234,Age.D7.,35_44,163.14285714285714
2020-10-19,234,Age.,45_54,175
2020-10-19,234,Age.D7.,45_54,151
2020-10-19,234,Age.,55_64,172
2020-10-19,234,Age.D7.,55_64,121.57142857142857
2020-10-19,234,Age.,65plus,125
2020-10-19,234,Age.D7.,65plus,90.28571428571429
2020-10-20,235,Age.,1_4,43
2020-10-20,235,Age.D7.,1_4,40.57142857142857
2020-10-20,235,Age.,5_14,104
2020-10-20,235,Age.D7.,5_14,105.57142857142857
2020-10-20,235,Age.,15_24,279
2020-10-20,235,Age.D7.,15_24,304.57142857142856
2020-10-20,235,Age.,25_34,173
2020-10-20,235,Age.D7.,25_34,181
2020-10-20,235,Age.,35_44,144
2020-10-20,235,Age.D7.,35_44,162.28571428571428
2020-10-20,235,Age.,45_54,159
2020-10-20,235,Age.D7.,45_54,155.57142857142858
2020-10-20,235,Age.,55_64,115
2020-10-20,235,Age.D7.,55_64,123.14285714285714
2020-10-20,235,Age.,65plus,138
2020-10-20,235,Age.D7.,65plus,96.57142857142857
2020-10-21,236,Age.,1_4,55
2020-10-21,236,Age.D7.,1_4,43.142857142857146
2020-10-21,236,Age.,5_14,106
2020-10-21,236,Age.D7.,5_14,107.71428571428571
2020-10-21,236,Age.,15_24,228
2020-10-21,236,Age.D7.,15_24,289.42857142857144
2020-10-21,236,Age.,25_34,175
2020-10-21,236,Age.D7.,25_34,176
2020-10-21,236,Age.,35_44,151
2020-10-21,236,Age.D7.,35_44,158.57142857142858
2020-10-21,236,Age.,45_54,137
2020-10-21,236,Age.D7.,45_54,151.57142857142858
2020-10-21,236,Age.,55_64,96
2020-10-21,236,Age.D7.,55_64,121.14285714285714
2020-10-21,236,Age.,65plus,126
2020-10-21,236,Age.D7.,65plus,103.28571428571429
2020-10-22,237,Age.,1_4,31
2020-10-22,237,Age.D7.,1_4,42
2020-10-22,237,Age.,5_14,73
2020-10-22,237,Age.D7.,5_14,104.85714285714286
2020-10-22,237,Age.,15_24,178
2020-10-22,237,Age.D7.,15_24,277.7142857142857
2020-10-22,237,Age.,25_34,107
2020-10-22,237,Age.D7.,25_34,169.42857142857142
2020-10-22,237,Age.,35_44,115
2020-10-22,237,Age.D7.,35_44,153
2020-10-22,237,Age.,45_54,113
2020-10-22,237,Age.D7.,45_54,150.42857142857142
2020-10-22,237,Age.,55_64,89
2020-10-22,237,Age.D7.,55_64,119.71428571428571
2020-10-22,237,Age.,65plus,59
2020-10-22,237,Age.D7.,65plus,103.42857142857143
2020-10-23,238,Age.,1_4,21
2020-10-23,238,Age.D7.,1_4,40.57142857142857
2020-10-23,238,Age.,5_14,90
2020-10-23,238,Age.D7.,5_14,104.28571428571429
2020-10-23,238,Age.,15_24,190
2020-10-23,238,Age.D7.,15_24,252.57142857142858
2020-10-23,238,Age.,25_34,126
2020-10-23,238,Age.D7.,25_34,158.28571428571428
2020-10-23,238,Age.,35_44,105
2020-10-23,238,Age.D7.,35_44,142.14285714285714
2020-10-23,238,Age.,45_54,122
2020-10-23,238,Age.D7.,45_54,142.14285714285714
2020-10-23,238,Age.,55_64,101
2020-10-23,238,Age.D7.,55_64,115
2020-10-23,238,Age.,65plus,99
2020-10-23,238,Age.D7.,65plus,105.14285714285714
2020-10-24,239,Age.,1_4,55
2020-10-24,239,Age.D7.,1_4,42
2020-10-24,239,Age.,5_14,123
2020-10-24,239,Age.D7.,5_14,102.71428571428571
2020-10-24,239,Age.,15_24,244
2020-10-24,239,Age.D7.,15_24,243.71428571428572
2020-10-24,239,Age.,25_34,154
2020-10-24,239,Age.D7.,25_34,150.28571428571428
2020-10-24,239,Age.,35_44,152
2020-10-24,239,Age.D7.,35_44,137.85714285714286
2020-10-24,239,Age.,45_54,118
2020-10-24,239,Age.D7.,45_54,136.14285714285714
2020-10-24,239,Age.,55_64,108
2020-10-24,239,Age.D7.,55_64,112.28571428571429
2020-10-24,239,Age.,65plus,74
2020-10-24,239,Age.D7.,65plus,98.85714285714286
2020-10-25,240,Age.,1_4,32
2020-10-25,240,Age.D7.,1_4,41.142857142857146
2020-10-25,240,Age.,5_14,116
2020-10-25,240,Age.D7.,5_14,103.14285714285714
2020-10-25,240,Age.,15_24,207
2020-10-25,240,Age.D7.,15_24,234.85714285714286
2020-10-25,240,Age.,25_34,131
2020-10-25,240,Age.D7.,25_34,146.28571428571428
2020-10-25,240,Age.,35_44,118
2020-10-25,240,Age.D7.,35_44,134.71428571428572
2020-10-25,240,Age.,45_54,122
2020-10-25,240,Age.D7.,45_54,135.14285714285714
2020-10-25,240,Age.,55_64,87
2020-10-25,240,Age.D7.,55_64,109.71428571428571
2020-10-25,240,Age.,65plus,103
2020-10-25,240,Age.D7.,65plus,103.42857142857143
2020-10-26,241,Age.,1_4,30
2020-10-26,241,Age.D7.,1_4,38.142857142857146
2020-10-26,241,Age.,5_14,67
2020-10-26,241,Age.D7.,5_14,97
2020-10-26,241,Age.,15_24,157
2020-10-26,241,Age.D7.,15_24,211.85714285714286
2020-10-26,241,Age.,25_34,109
2020-10-26,241,Age.D7.,25_34,139.28571428571428
2020-10-26,241,Age.,35_44,98
2020-10-26,241,Age.D7.,35_44,126.14285714285714
2020-10-26,241,Age.,45_54,112
2020-10-26,241,Age.D7.,45_54,126.14285714285714
2020-10-26,241,Age.,55_64,77
2020-10-26,241,Age.D7.,55_64,96.14285714285714
2020-10-26,241,Age.,65plus,62
2020-10-26,241,Age.D7.,65plus,94.42857142857143
2020-10-27,242,Age.,1_4,37
2020-10-27,242,Age.D7.,1_4,37.285714285714285
2020-10-27,242,Age.,5_14,70
2020-10-27,242,Age.D7.,5_14,92.14285714285714
2020-10-27,242,Age.,15_24,134
2020-10-27,242,Age.D7.,15_24,191.14285714285714
2020-10-27,242,Age.,25_34,99
2020-10-27,242,Age.D7.,25_34,128.71428571428572
2020-10-27,242,Age.,35_44,100
2020-10-27,242,Age.D7.,35_44,119.85714285714286
2020-10-27,242,Age.,45_54,100
2020-10-27,242,Age.D7.,45_54,117.71428571428571
2020-10-27,242,Age.,55_64,66
2020-10-27,242,Age.D7.,55_64,89.14285714285714
2020-10-27,242,Age.,65plus,66
2020-10-27,242,Age.D7.,65plus,84.14285714285714
2020-10-28,243,Age.,1_4,26
2020-10-28,243,Age.D7.,1_4,33.142857142857146
2020-10-28,243,Age.,5_14,101
2020-10-28,243,Age.D7.,5_14,91.42857142857143
2020-10-28,243,Age.,15_24,166
2020-10-28,243,Age.D7.,15_24,182.28571428571428
2020-10-28,243,Age.,25_34,127
2020-10-28,243,Age.D7.,25_34,121.85714285714286
2020-10-28,243,Age.,35_44,123
2020-10-28,243,Age.D7.,35_44,115.85714285714286
2020-10-28,243,Age.,45_54,124
2020-10-28,243,Age.D7.,45_54,115.85714285714286
2020-10-28,243,Age.,55_64,83
2020-10-28,243,Age.D7.,55_64,87.28571428571429
2020-10-28,243,Age.,65plus,105
2020-10-28,243,Age.D7.,65plus,81.14285714285714
2020-10-29,244,Age.,1_4,40
2020-10-29,244,Age.D7.,1_4,34.42857142857143
2020-10-29,244,Age.,5_14,85
2020-10-29,244,Age.D7.,5_14,93.14285714285714
2020-10-29,244,Age.,15_24,147
2020-10-29,244,Age.D7.,15_24,177.85714285714286
2020-10-29,244,Age.,25_34,100
2020-10-29,244,Age.D7.,25_34,120.85714285714286
2020-10-29,244,Age.,35_44,116
2020-10-29,244,Age.D7.,35_44,116
2020-10-29,244,Age.,45_54,108
2020-10-29,244,Age.D7.,45_54,115.14285714285714
2020-10-29,244,Age.,55_64,84
2020-10-29,244,Age.D7.,55_64,86.57142857142857
2020-10-29,244,Age.,65plus,73
2020-10-29,244,Age.D7.,65plus,83.14285714285714
2020-10-30,245,Age.,1_4,15
2020-10-30,245,Age.D7.,1_4,33.57142857142857
2020-10-30,245,Age.,5_14,38
2020-10-30,245,Age.D7.,5_14,85.71428571428571
2020-10-30,245,Age.,15_24,89
2020-10-30,245,Age.D7.,15_24,163.42857142857142
2020-10-30,245,Age.,25_34,70
2020-10-30,245,Age.D7.,25_34,112.85714285714286
2020-10-30,245,Age.,35_44,55
2020-10-30,245,Age.D7.,35_44,108.85714285714286
2020-10-30,245,Age.,45_54,60
2020-10-30,245,Age.D7.,45_54,106.28571428571429
2020-10-30,245,Age.,55_64,40
2020-10-30,245,Age.D7.,55_64,77.85714285714286
2020-10-30,245,Age.,65plus,43
2020-10-30,245,Age.D7.,65plus,75.14285714285714
2020-10-31,246,Age.,1_4,29
2020-10-31,246,Age.D7.,1_4,29.857142857142858
2020-10-31,246,Age.,5_14,87
2020-10-31,246,Age.D7.,5_14,80.57142857142857
2020-10-31,246,Age.,15_24,91
2020-10-31,246,Age.D7.,15_24,141.57142857142858
2020-10-31,246,Age.,25_34,61
2020-10-31,246,Age.D7.,25_34,99.57142857142857
2020-10-31,246,Age.,35_44,79
2020-10-31,246,Age.D7.,35_44,98.42857142857143
2020-10-31,246,Age.,45_54,78
2020-10-31,246,Age.D7.,45_54,100.57142857142857
2020-10-31,246,Age.,55_64,56
2020-10-31,246,Age.D7.,55_64,70.42857142857143
2020-10-31,246,Age.,65plus,65
2020-10-31,246,Age.D7.,65plus,73.85714285714286
2020-11-01,247,Age.,1_4,36
2020-11-01,247,Age.D7.,1_4,30.428571428571427
2020-11-01,247,Age.,5_14,84
2020-11-01,247,Age.D7.,5_14,76
2020-11-01,247,Age.,15_24,144
2020-11-01,247,Age.D7.,15_24,132.57142857142858
2020-11-01,247,Age.,25_34,123
2020-11-01,247,Age.D7.,25_34,98.42857142857143
2020-11-01,247,Age.,35_44,122
2020-11-01,247,Age.D7.,35_44,99
2020-11-01,247,Age.,45_54,109
2020-11-01,247,Age.D7.,45_54,98.71428571428571
2020-11-01,247,Age.,55_64,54
2020-11-01,247,Age.D7.,55_64,65.71428571428571
2020-11-01,247,Age.,65plus,58
2020-11-01,247,Age.D7.,65plus,67.42857142857143
2020-11-02,248,Age.,1_4,16
2020-11-02,248,Age.D7.,1_4,28.428571428571427
2020-11-02,248,Age.,5_14,35
2020-11-02,248,Age.D7.,5_14,71.42857142857143
2020-11-02,248,Age.,15_24,43
2020-11-02,248,Age.D7.,15_24,116.28571428571429
2020-11-02,248,Age.,25_34,50
2020-11-02,248,Age.D7.,25_34,90
2020-11-02,248,Age.,35_44,54
2020-11-02,248,Age.D7.,35_44,92.71428571428571
2020-11-02,248,Age.,45_54,34
2020-11-02,248,Age.D7.,45_54,87.57142857142857
2020-11-02,248,Age.,55_64,28
2020-11-02,248,Age.D7.,55_64,58.714285714285715
2020-11-02,248,Age.,65plus,50
2020-11-02,248,Age.D7.,65plus,65.71428571428571
2020-11-03,249,Age.,1_4,23
2020-11-03,249,Age.D7.,1_4,26.428571428571427
2020-11-03,249,Age.,5_14,45
2020-11-03,249,Age.D7.,5_14,67.85714285714286
2020-11-03,249,Age.,15_24,52
2020-11-03,249,Age.D7.,15_24,104.57142857142857
2020-11-03,249,Age.,25_34,72
2020-11-03,249,Age.D7.,25_34,86.14285714285714
2020-11-03,249,Age.,35_44,58
2020-11-03,249,Age.D7.,35_44,86.71428571428571
2020-11-03,249,Age.,45_54,57
2020-11-03,249,Age.D7.,45_54,81.42857142857143
2020-11-03,249,Age.,55_64,54
2020-11-03,249,Age.D7.,55_64,57
2020-11-03,249,Age.,65plus,56
2020-11-03,249,Age.D7.,65plus,64.28571428571429
2020-11-04,250,Age.,1_4,20
2020-11-04,250,Age.D7.,1_4,25.571428571428573
2020-11-04,250,Age.,5_14,42
2020-11-04,250,Age.D7.,5_14,59.42857142857143
2020-11-04,250,Age.,15_24,85
2020-11-04,250,Age.D7.,15_24,93
2020-11-04,250,Age.,25_34,105
2020-11-04,250,Age.D7.,25_34,83
2020-11-04,250,Age.,35_44,88
2020-11-04,250,Age.D7.,35_44,81.71428571428571
2020-11-04,250,Age.,45_54,94
2020-11-04,250,Age.D7.,45_54,77.14285714285714
2020-11-04,250,Age.,55_64,55
2020-11-04,250,Age.D7.,55_64,53
2020-11-04,250,Age.,65plus,94
2020-11-04,250,Age.D7.,65plus,62.714285714285715
2020-11-05,251,Age.,1_4,22
2020-11-05,251,Age.D7.,1_4,23
2020-11-05,251,Age.,5_14,51
2020-11-05,251,Age.D7.,5_14,54.57142857142857
2020-11-05,251,Age.,15_24,85
2020-11-05,251,Age.D7.,15_24,84.14285714285714
2020-11-05,251,Age.,25_34,96
2020-11-05,251,Age.D7.,25_34,82.42857142857143
2020-11-05,251,Age.,35_44,71
2020-11-05,251,Age.D7.,35_44,75.28571428571429
2020-11-05,251,Age.,45_54,63
2020-11-05,251,Age.D7.,45_54,70.71428571428571
2020-11-05,251,Age.,55_64,35
2020-11-05,251,Age.D7.,55_64,46
2020-11-05,251,Age.,65plus,59
2020-11-05,251,Age.D7.,65plus,60.714285714285715
2020-11-06,252,Age.,1_4,9
2020-11-06,252,Age.D7.,1_4,22.142857142857142
2020-11-06,252,Age.,5_14,42
2020-11-06,252,Age.D7.,5_14,55.142857142857146
2020-11-06,252,Age.,15_24,45
2020-11-06,252,Age.D7.,15_24,77.85714285714286
2020-11-06,252,Age.,25_34,49
2020-11-06,252,Age.D7.,25_34,79.42857142857143
2020-11-06,252,Age.,35_44,65
2020-11-06,252,Age.D7.,35_44,76.71428571428571
2020-11-06,252,Age.,45_54,51
2020-11-06,252,Age.D7.,45_54,69.42857142857143
2020-11-06,252,Age.,55_64,37
2020-11-06,252,Age.D7.,55_64,45.57142857142857
2020-11-06,252,Age.,65plus,34
2020-11-06,252,Age.D7.,65plus,59.42857142857143
2020-11-07,253,Age.,1_4,23
2020-11-07,253,Age.D7.,1_4,21.285714285714285
2020-11-07,253,Age.,5_14,46
2020-11-07,253,Age.D7.,5_14,49.285714285714285
2020-11-07,253,Age.,15_24,97
2020-11-07,253,Age.D7.,15_24,78.71428571428571
2020-11-07,253,Age.,25_34,95
2020-11-07,253,Age.D7.,25_34,84.28571428571429
2020-11-07,253,Age.,35_44,82
2020-11-07,253,Age.D7.,35_44,77.14285714285714
2020-11-07,253,Age.,45_54,76
2020-11-07,253,Age.D7.,45_54,69.14285714285714
2020-11-07,253,Age.,55_64,45
2020-11-07,253,Age.D7.,55_64,44
2020-11-07,253,Age.,65plus,73
2020-11-07,253,Age.D7.,65plus,60.57142857142857
2020-11-08,254,Age.,1_4,1
2020-11-08,254,Age.D7.,1_4,16.285714285714285
2020-11-08,254,Age.,5_14,39
2020-11-08,254,Age.D7.,5_14,42.857142857142854
2020-11-08,254,Age.,15_24,54
2020-11-08,254,Age.D7.,15_24,65.85714285714286
2020-11-08,254,Age.,25_34,32
2020-11-08,254,Age.D7.,25_34,71.28571428571429
2020-11-08,254,Age.,35_44,39
2020-11-08,254,Age.D7.,35_44,65.28571428571429
2020-11-08,254,Age.,45_54,34
2020-11-08,254,Age.D7.,45_54,58.42857142857143
2020-11-08,254,Age.,55_64,18
2020-11-08,254,Age.D7.,55_64,38.857142857142854
2020-11-08,254,Age.,65plus,13
2020-11-08,254,Age.D7.,65plus,54.142857142857146
2020-11-09,255,Age.,1_4,10
2020-11-09,255,Age.D7.,1_4,15.428571428571429
2020-11-09,255,Age.,5_14,16
2020-11-09,255,Age.D7.,5_14,40.142857142857146
2020-11-09,255,Age.,15_24,44
2020-11-09,255,Age.D7.,15_24,66
2020-11-09,255,Age.,25_34,38
2020-11-09,255,Age.D7.,25_34,69.57142857142857
2020-11-09,255,Age.,35_44,40
2020-11-09,255,Age.D7.,35_44,63.285714285714285
2020-11-09,255,Age.,45_54,40
2020-11-09,255,Age.D7.,45_54,59.285714285714285
2020-11-09,255,Age.,55_64,21
2020-11-09,255,Age.D7.,55_64,37.857142857142854
2020-11-09,255,Age.,65plus,87
2020-11-09,255,Age.D7.,65plus,59.42857142857143
2020-11-10,256,Age.,1_4,12
2020-11-10,256,Age.D7.,1_4,13.857142857142858
2020-11-10,256,Age.,5_14,29
2020-11-10,256,Age.D7.,5_14,37.857142857142854
2020-11-10,256,Age.,15_24,63
2020-11-10,256,Age.D7.,15_24,67.57142857142857
2020-11-10,256,Age.,25_34,47
2020-11-10,256,Age.D7.,25_34,66
2020-11-10,256,Age.,35_44,44
2020-11-10,256,Age.D7.,35_44,61.285714285714285
2020-11-10,256,Age.,45_54,72
2020-11-10,256,Age.D7.,45_54,61.42857142857143
2020-11-10,256,Age.,55_64,35
2020-11-10,256,Age.D7.,55_64,35.142857142857146
2020-11-10,256,Age.,65plus,20
2020-11-10,256,Age.D7.,65plus,54.285714285714285
2020-11-11,257,Age.,1_4,14
2020-11-11,257,Age.D7.,1_4,13
2020-11-11,257,Age.,5_14,34
2020-11-11,257,Age.D7.,5_14,36.714285714285715
2020-11-11,257,Age.,15_24,83
2020-11-11,257,Age.D7.,15_24,67.28571428571429
2020-11-11,257,Age.,25_34,58
2020-11-11,257,Age.D7.,25_34,59.285714285714285
2020-11-11,257,Age.,35_44,58
2020-11-11,257,Age.D7.,35_44,57
2020-11-11,257,Age.,45_54,44
2020-11-11,257,Age.D7.,45_54,54.285714285714285
2020-11-11,257,Age.,55_64,31
2020-11-11,257,Age.D7.,55_64,31.714285714285715
2020-11-11,257,Age.,65plus,58
2020-11-11,257,Age.D7.,65plus,49.142857142857146
2020-11-12,258,Age.,1_4,33
2020-11-12,258,Age.D7.,1_4,14.571428571428571
2020-11-12,258,Age.,5_14,44
2020-11-12,258,Age.D7.,5_14,35.714285714285715
2020-11-12,258,Age.,15_24,70
2020-11-12,258,Age.D7.,15_24,65.14285714285714
2020-11-12,258,Age.,25_34,79
2020-11-12,258,Age.D7.,25_34,56.857142857142854
2020-11-12,258,Age.,35_44,52
2020-11-12,258,Age.D7.,35_44,54.285714285714285
2020-11-12,258,Age.,45_54,63
2020-11-12,258,Age.D7.,45_54,54.285714285714285
2020-11-12,258,Age.,55_64,45
2020-11-12,258,Age.D7.,55_64,33.142857142857146
2020-11-12,258,Age.,65plus,67
2020-11-12,258,Age.D7.,65plus,50.285714285714285
2020-11-13,259,Age.,1_4,17
2020-11-13,259,Age.D7.,1_4,15.714285714285714
2020-11-13,259,Age.,5_14,58
2020-11-13,259,Age.D7.,5_14,38
2020-11-13,259,Age.,15_24,86
2020-11-13,259,Age.D7.,15_24,71
2020-11-13,259,Age.,25_34,78
2020-11-13,259,Age.D7.,25_34,61
2020-11-13,259,Age.,35_44,76
2020-11-13,259,Age.D7.,35_44,55.857142857142854
2020-11-13,259,Age.,45_54,54
2020-11-13,259,Age.D7.,45_54,54.714285714285715
2020-11-13,259,Age.,55_64,46
2020-11-13,259,Age.D7.,55_64,34.42857142857143
2020-11-13,259,Age.,65plus,40
2020-11-13,259,Age.D7.,65plus,51.142857142857146
2020-11-14,260,Age.,1_4,10
2020-11-14,260,Age.D7.,1_4,13.857142857142858
2020-11-14,260,Age.,5_14,40
2020-11-14,260,Age.D7.,5_14,37.142857142857146
2020-11-14,260,Age.,15_24,53
2020-11-14,260,Age.D7.,15_24,64.71428571428571
2020-11-14,260,Age.,25_34,63
2020-11-14,260,Age.D7.,25_34,56.42857142857143
2020-11-14,260,Age.,35_44,70
2020-11-14,260,Age.D7.,35_44,54.142857142857146
2020-11-14,260,Age.,45_54,51
2020-11-14,260,Age.D7.,45_54,51.142857142857146
2020-11-14,260,Age.,55_64,35
2020-11-14,260,Age.D7.,55_64,33
2020-11-14,260,Age.,65plus,53
2020-11-14,260,Age.D7.,65plus,48.285714285714285
2020-11-15,261,Age.,1_4,28
2020-11-15,261,Age.D7.,1_4,17.714285714285715
2020-11-15,261,Age.,5_14,38
2020-11-15,261,Age.D7.,5_14,37
2020-11-15,261,Age.,15_24,85
2020-11-15,261,Age.D7.,15_24,69.14285714285714
2020-11-15,261,Age.,25_34,72
2020-11-15,261,Age.D7.,25_34,62.142857142857146
2020-11-15,261,Age.,35_44,72
2020-11-15,261,Age.D7.,35_44,58.857142857142854
2020-11-15,261,Age.,45_54,63
2020-11-15,261,Age.D7.,45_54,55.285714285714285
2020-11-15,261,Age.,55_64,28
2020-11-15,261,Age.D7.,55_64,34.42857142857143
2020-11-15,261,Age.,65plus,34
2020-11-15,261,Age.D7.,65plus,51.285714285714285
2020-11-16,262,Age.,1_4,20
2020-11-16,262,Age.D7.,1_4,19.142857142857142
2020-11-16,262,Age.,5_14,37
2020-11-16,262,Age.D7.,5_14,40
2020-11-16,262,Age.,15_24,54
2020-11-16,262,Age.D7.,15_24,70.57142857142857
2020-11-16,262,Age.,25_34,52
2020-11-16,262,Age.D7.,25_34,64.14285714285714
2020-11-16,262,Age.,35_44,56
2020-11-16,262,Age.D7.,35_44,61.142857142857146
2020-11-16,262,Age.,45_54,57
2020-11-16,262,Age.D7.,45_54,57.714285714285715
2020-11-16,262,Age.,55_64,33
2020-11-16,262,Age.D7.,55_64,36.142857142857146
2020-11-16,262,Age.,65plus,50
2020-11-16,262,Age.D7.,65plus,46
2020-11-17,263,Age.,1_4,14
2020-11-17,263,Age.D7.,1_4,19.428571428571427
2020-11-17,263,Age.,5_14,45
2020-11-17,263,Age.D7.,5_14,42.285714285714285
2020-11-17,263,Age.,15_24,69
2020-11-17,263,Age.D7.,15_24,71.42857142857143
2020-11-17,263,Age.,25_34,57
2020-11-17,263,Age.D7.,25_34,65.57142857142857
2020-11-17,263,Age.,35_44,55
2020-11-17,263,Age.D7.,35_44,62.714285714285715
2020-11-17,263,Age.,45_54,60
2020-11-17,263,Age.D7.,45_54,56
2020-11-17,263,Age.,55_64,33
